level(m)  area(m2)
 2719.8870      60032
 2719.8879      60036
 2719.8889      60044
 2719.8899      60044
 2719.8911      60052
 2719.8921      60056
 2719.8931      60060
 2719.8940      60060
 2719.8950      60064
 2719.8960      60072
 2719.8970      60072
 2719.8979      60076
 2719.8989      60080
 2719.8999      60092
 2719.9009      60096
 2719.9021      60100
 2719.9031      60104
 2719.9041      60108
 2719.9050      60112
 2719.9060      60124
 2719.9070      60128
 2719.9080      60136
 2719.9089      60144
 2719.9099      60148
 2719.9109      60160
 2719.9121      60168
 2719.9131      60168
 2719.9141      60172
 2719.9150      60184
 2719.9160      60192
 2719.9170      60192
 2719.9180      60196
 2719.9189      60196
 2719.9199      60196
 2719.9209      60196
 2719.9221      60204
 2719.9231      60204
 2719.9241      60208
 2719.9250      60212
 2719.9260      60212
 2719.9270      60216
 2719.9280      60216
 2719.9290      60224
 2719.9299      60232
 2719.9309      60236
 2719.9319      60236
 2719.9331      60240
 2719.9341      60240
 2719.9351      60244
 2719.9360      60256
 2719.9370      60260
 2719.9380      60260
 2719.9390      60260
 2719.9399      60268
 2719.9409      60276
 2719.9419      60288
 2719.9431      60300
 2719.9441      60300
 2719.9451      60308
 2719.9460      60308
 2719.9470      60308
 2719.9480      60308
 2719.9490      60308
 2719.9500      60312
 2719.9509      60320
 2719.9519      60324
 2719.9529      60328
 2719.9541      60340
 2719.9551      60344
 2719.9561      60348
 2719.9570      60352
 2719.9580      60364
 2719.9590      60376
 2719.9600      60380
 2719.9609      60380
 2719.9619      60380
 2719.9629      60380
 2719.9641      60388
 2719.9651      60388
 2719.9661      60392
 2719.9670      60404
 2719.9680      60412
 2719.9690      60420
 2719.9700      60428
 2719.9709      60428
 2719.9719      60436
 2719.9729      60440
 2719.9741      60448
 2719.9751      60448
 2719.9761      60456
 2719.9771      60468
 2719.9780      60488
 2719.9790      60492
 2719.9800      60496
 2719.9810      60500
 2719.9819      60500
 2719.9829      60500
 2719.9839      60504
 2719.9851      60504
 2719.9861      60508
 2719.9871      60508
 2719.9880      60520
 2719.9890      60520
 2719.9900      60524
 2719.9910      60528
 2719.9919      60532
 2719.9929      60536
 2719.9939      60540
 2719.9951      60552
 2719.9961      60556
 2719.9971      60560
 2719.9980      60568
 2719.9990      60580
 2720.0000      60588
 2720.0010      60596
 2720.0020      60608
 2720.0029      60616
 2720.0039      60620
 2720.0049      60624
 2720.0061      60636
 2720.0071      60636
 2720.0081      60636
 2720.0090      60636
 2720.0100      60644
 2720.0110      60644
 2720.0120      60648
 2720.0129      60664
 2720.0139      60676
 2720.0149      60680
 2720.0161      60692
 2720.0171      60696
 2720.0181      60700
 2720.0190      60708
 2720.0200      60712
 2720.0210      60716
 2720.0220      60720
 2720.0229      60728
 2720.0239      60732
 2720.0249      60744
 2720.0259      60744
 2720.0271      60756
 2720.0281      60764
 2720.0291      60764
 2720.0300      60772
 2720.0310      60780
 2720.0320      60780
 2720.0330      60780
 2720.0339      60780
 2720.0349      60796
 2720.0359      60796
 2720.0371      60800
 2720.0381      60800
 2720.0391      60812
 2720.0400      60828
 2720.0410      60832
 2720.0420      60832
 2720.0430      60848
 2720.0439      60848
 2720.0449      60848
 2720.0459      60848
 2720.0471      60852
 2720.0481      60856
 2720.0491      60860
 2720.0500      60872
 2720.0510      60872
 2720.0520      60880
 2720.0530      60880
 2720.0540      60888
 2720.0549      60900
 2720.0559      60908
 2720.0569      60908
 2720.0581      60912
 2720.0591      60916
 2720.0601      60920
 2720.0610      60928
 2720.0620      60932
 2720.0630      60936
 2720.0640      60944
 2720.0649      60952
 2720.0659      60956
 2720.0669      60960
 2720.0681      60980
 2720.0691      60980
 2720.0701      60980
 2720.0710      60980
 2720.0720      60984
 2720.0730      60984
 2720.0740      60992
 2720.0750      61000
 2720.0759      61008
 2720.0769      61012
 2720.0779      61012
 2720.0791      61016
 2720.0801      61024
 2720.0811      61032
 2720.0820      61036
 2720.0830      61036
 2720.0840      61036
 2720.0850      61044
 2720.0859      61044
 2720.0869      61048
 2720.0879      61052
 2720.0891      61068
 2720.0901      61072
 2720.0911      61072
 2720.0920      61080
 2720.0930      61088
 2720.0940      61092
 2720.0950      61096
 2720.0959      61104
 2720.0969      61116
 2720.0979      61116
 2720.0991      61116
 2720.1001      61116
 2720.1011      61120
 2720.1021      61132
 2720.1030      61136
 2720.1040      61140
 2720.1050      61140
 2720.1060      61140
 2720.1069      61140
 2720.1079      61144
 2720.1089      61152
 2720.1101      61164
 2720.1111      61172
 2720.1121      61172
 2720.1130      61184
 2720.1140      61184
 2720.1150      61184
 2720.1160      61184
 2720.1169      61188
 2720.1179      61192
 2720.1189      61192
 2720.1201      61192
 2720.1211      61196
 2720.1221      61196
 2720.1230      61200
 2720.1240      61208
 2720.1250      61212
 2720.1260      61212
 2720.1270      61212
 2720.1279      61216
 2720.1289      61220
 2720.1299      61228
 2720.1311      61240
 2720.1321      61240
 2720.1331      61240
 2720.1340      61244
 2720.1350      61244
 2720.1360      61244
 2720.1370      61248
 2720.1379      61264
 2720.1389      61264
 2720.1399      61276
 2720.1411      61288
 2720.1421      61296
 2720.1431      61300
 2720.1440      61308
 2720.1450      61312
 2720.1460      61312
 2720.1470      61312
 2720.1479      61312
 2720.1489      61324
 2720.1499      61328
 2720.1509      61328
 2720.1521      61332
 2720.1531      61332
 2720.1541      61332
 2720.1550      61344
 2720.1560      61344
 2720.1570      61348
 2720.1580      61356
 2720.1589      61368
 2720.1599      61376
 2720.1609      61376
 2720.1621      61388
 2720.1631      61392
 2720.1641      61400
 2720.1650      61404
 2720.1660      61408
 2720.1670      61408
 2720.1680      61412
 2720.1689      61416
 2720.1699      61416
 2720.1709      61424
 2720.1721      61436
 2720.1731      61440
 2720.1741      61444
 2720.1750      61444
 2720.1760      61456
 2720.1770      61460
 2720.1780      61460
 2720.1790      61468
 2720.1799      61468
 2720.1809      61468
 2720.1819      61472
 2720.1831      61472
 2720.1841      61472
 2720.1851      61480
 2720.1860      61480
 2720.1870      61480
 2720.1880      61480
 2720.1890      61496
 2720.1899      61508
 2720.1909      61508
 2720.1919      61516
 2720.1931      61520
 2720.1941      61520
 2720.1951      61524
 2720.1960      61536
 2720.1970      61544
 2720.1980      61548
 2720.1990      61556
 2720.2000      61556
 2720.2009      61560
 2720.2019      61560
 2720.2029      61560
 2720.2041      61560
 2720.2051      61568
 2720.2061      61576
 2720.2070      61580
 2720.2080      61580
 2720.2090      61584
 2720.2100      61592
 2720.2109      61604
 2720.2119      61608
 2720.2129      61620
 2720.2141      61624
 2720.2151      61628
 2720.2161      61632
 2720.2170      61636
 2720.2180      61648
 2720.2190      61648
 2720.2200      61652
 2720.2209      61652
 2720.2219      61664
 2720.2229      61668
 2720.2241      61668
 2720.2251      61672
 2720.2261      61676
 2720.2271      61684
 2720.2280      61696
 2720.2290      61696
 2720.2300      61696
 2720.2310      61700
 2720.2319      61704
 2720.2329      61712
 2720.2339      61712
 2720.2351      61724
 2720.2361      61732
 2720.2371      61736
 2720.2380      61736
 2720.2390      61740
 2720.2400      61744
 2720.2410      61744
 2720.2419      61748
 2720.2429      61752
 2720.2439      61752
 2720.2451      61764
 2720.2461      61764
 2720.2471      61764
 2720.2480      61764
 2720.2490      61768
 2720.2500      61772
 2720.2510      61784
 2720.2520      61788
 2720.2529      61788
 2720.2539      61796
 2720.2549      61796
 2720.2561      61800
 2720.2571      61808
 2720.2581      61808
 2720.2590      61808
 2720.2600      61808
 2720.2610      61812
 2720.2620      61812
 2720.2629      61812
 2720.2639      61812
 2720.2649      61812
 2720.2661      61820
 2720.2671      61820
 2720.2681      61832
 2720.2690      61836
 2720.2700      61844
 2720.2710      61844
 2720.2720      61848
 2720.2729      61856
 2720.2739      61856
 2720.2749      61856
 2720.2759      61856
 2720.2771      61868
 2720.2781      61868
 2720.2791      61872
 2720.2800      61880
 2720.2810      61884
 2720.2820      61892
 2720.2830      61904
 2720.2839      61908
 2720.2849      61908
 2720.2859      61912
 2720.2871      61924
 2720.2881      61928
 2720.2891      61940
 2720.2900      61948
 2720.2910      61956
 2720.2920      61964
 2720.2930      61964
 2720.2939      61964
 2720.2949      61972
 2720.2959      61972
 2720.2971      61972
 2720.2981      61976
 2720.2991      61976
 2720.3000      61976
 2720.3010      61976
 2720.3020      61980
 2720.3030      61980
 2720.3040      61984
 2720.3049      61988
 2720.3059      62000
 2720.3069      62000
 2720.3081      62008
 2720.3091      62012
 2720.3101      62020
 2720.3110      62020
 2720.3120      62020
 2720.3130      62024
 2720.3140      62032
 2720.3149      62040
 2720.3159      62048
 2720.3169      62060
 2720.3181      62068
 2720.3191      62068
 2720.3201      62072
 2720.3210      62076
 2720.3220      62080
 2720.3230      62080
 2720.3240      62084
 2720.3250      62084
 2720.3259      62092
 2720.3269      62092
 2720.3279      62092
 2720.3291      62096
 2720.3301      62100
 2720.3311      62100
 2720.3320      62100
 2720.3330      62108
 2720.3340      62108
 2720.3350      62108
 2720.3359      62112
 2720.3369      62124
 2720.3379      62128
 2720.3391      62136
 2720.3401      62140
 2720.3411      62144
 2720.3420      62144
 2720.3430      62144
 2720.3440      62152
 2720.3450      62164
 2720.3459      62168
 2720.3469      62184
 2720.3479      62188
 2720.3491      62188
 2720.3501      62188
 2720.3511      62192
 2720.3521      62192
 2720.3530      62200
 2720.3540      62204
 2720.3550      62204
 2720.3560      62216
 2720.3569      62216
 2720.3579      62216
 2720.3589      62220
 2720.3601      62220
 2720.3611      62220
 2720.3621      62220
 2720.3630      62224
 2720.3640      62224
 2720.3650      62232
 2720.3660      62236
 2720.3669      62244
 2720.3679      62252
 2720.3689      62256
 2720.3701      62260
 2720.3711      62260
 2720.3721      62264
 2720.3730      62272
 2720.3740      62288
 2720.3750      62288
 2720.3760      62296
 2720.3770      62300
 2720.3779      62312
 2720.3789      62312
 2720.3799      62320
 2720.3811      62324
 2720.3821      62328
 2720.3831      62328
 2720.3840      62332
 2720.3850      62332
 2720.3860      62332
 2720.3870      62340
 2720.3879      62348
 2720.3889      62356
 2720.3899      62356
 2720.3911      62364
 2720.3921      62372
 2720.3931      62376
 2720.3940      62376
 2720.3950      62380
 2720.3960      62384
 2720.3970      62388
 2720.3979      62400
 2720.3989      62400
 2720.3999      62400
 2720.4009      62400
 2720.4021      62404
 2720.4031      62404
 2720.4041      62424
 2720.4050      62428
 2720.4060      62432
 2720.4070      62436
 2720.4080      62436
 2720.4089      62444
 2720.4099      62452
 2720.4109      62460
 2720.4121      62460
 2720.4131      62464
 2720.4141      62464
 2720.4150      62468
 2720.4160      62468
 2720.4170      62472
 2720.4180      62480
 2720.4189      62496
 2720.4199      62496
 2720.4209      62500
 2720.4221      62500
 2720.4231      62504
 2720.4241      62504
 2720.4250      62512
 2720.4260      62516
 2720.4270      62520
 2720.4280      62524
 2720.4290      62528
 2720.4299      62536
 2720.4309      62536
 2720.4319      62536
 2720.4331      62548
 2720.4341      62548
 2720.4351      62552
 2720.4360      62572
 2720.4370      62576
 2720.4380      62580
 2720.4390      62584
 2720.4399      62588
 2720.4409      62592
 2720.4419      62592
 2720.4431      62592
 2720.4441      62596
 2720.4451      62596
 2720.4460      62612
 2720.4470      62616
 2720.4480      62616
 2720.4490      62632
 2720.4500      62644
 2720.4509      62648
 2720.4519      62652
 2720.4529      62660
 2720.4541      62668
 2720.4551      62672
 2720.4561      62688
 2720.4570      62688
 2720.4580      62692
 2720.4590      62696
 2720.4600      62700
 2720.4609      62712
 2720.4619      62712
 2720.4629      62712
 2720.4641      62712
 2720.4651      62712
 2720.4661      62724
 2720.4670      62724
 2720.4680      62736
 2720.4690      62736
 2720.4700      62740
 2720.4709      62748
 2720.4719      62748
 2720.4729      62752
 2720.4741      62764
 2720.4751      62768
 2720.4761      62772
 2720.4771      62776
 2720.4780      62776
 2720.4790      62784
 2720.4800      62784
 2720.4810      62792
 2720.4819      62796
 2720.4829      62804
 2720.4839      62804
 2720.4851      62812
 2720.4861      62816
 2720.4871      62828
 2720.4880      62828
 2720.4890      62836
 2720.4900      62836
 2720.4910      62848
 2720.4919      62856
 2720.4929      62860
 2720.4939      62860
 2720.4951      62860
 2720.4961      62864
 2720.4971      62864
 2720.4980      62868
 2720.4990      62868
 2720.5000      62868
 2720.5010      62868
 2720.5020      62872
 2720.5029      62876
 2720.5039      62884
 2720.5049      62884
 2720.5061      62884
 2720.5071      62892
 2720.5081      62900
 2720.5090      62904
 2720.5100      62908
 2720.5110      62912
 2720.5120      62912
 2720.5129      62924
 2720.5139      62928
 2720.5149      62928
 2720.5161      62940
 2720.5171      62940
 2720.5181      62944
 2720.5190      62956
 2720.5200      62956
 2720.5210      62956
 2720.5220      62960
 2720.5229      62968
 2720.5239      62972
 2720.5249      62976
 2720.5259      62980
 2720.5271      62984
 2720.5281      62988
 2720.5291      62996
 2720.5300      63004
 2720.5310      63004
 2720.5320      63008
 2720.5330      63012
 2720.5339      63020
